"","Group.1","Group.2","CEZ","KOMERCNI.BANKA","TELF.O2.CZECH.REPUBLIC","UNIPETROL","MONETA.MONEY.BANK","PHILIP.MORRIS.CR","BOREALIS.EXPLORATION","E4U","ENERGOAQUA","ENERGOCHEMICA","FORTUNA.ENTM.GROUP","JACHYMOV","KOFOLA.CESKOSLOVENSKO","PEGAS.NONWOVENS","PRAZSKE.SLUZBY","RM.S.HOLDING","SAFETY.REAL.INVESTICNI.FOND","TOMA","CENTRAL.EUR.MEDIA..PRA.","ERSTE.GROUP.BANK..PRA.","NEW.WORLD.RES...PRA.","PHOTON.ENERGY..PRA.","STOCK.SPIRITS.GROUP.PRA.","TATRY.MOUNTAIN..PRA..RESORTS.6","VGP..WI...PRA.","VIENNA.IN.GROUP..PRA."
"99",3,2012,0.0103414991569243,0,0.00516527759526844,0.0104699554659356,NA,0.0075692428921292,NA,0.0153341925507186,0,NA,0,0,NA,0.00470853346158366,0.00178820582029839,0,NA,0.000282047222243031,0,0.010970438667999,0,NA,NA,NA,0,0
"100",4,2012,0.0150019081806046,0,0,0.010955474850768,NA,0.94345014406807,NA,0,0,NA,0.00857419548349025,0,NA,0,0,0.00789214117777794,NA,0.00134429418909185,0,0,0.0224642315975071,NA,NA,NA,0.00394607053759005,0.0234946714137441
"101",5,2012,0,0.0114811035356502,0.0143383853071568,2.56611797962577,NA,0,NA,0.0470295666962741,0,NA,0,0,NA,0.0040679635747855,0.00453513314507794,0.00775403505563778,NA,0.000133882627564763,0.0164301639254114,0.0183745787410927,0.0318136285694976,NA,NA,NA,0,0
"102",6,2012,0,0,0,0.0041511786362756,NA,0.0250844881575759,NA,0.0205529842749316,0,NA,0.0121259328470829,0.00504860072544851,NA,0.00503538420373521,0,0,NA,0.00222752006782242,0,0.00698825201680041,0.0200051348969082,NA,NA,NA,0,0
"103",7,2012,0,0,0,0.00609872302586402,NA,0.0188665758082008,NA,0.0130178864036116,0,0,0.00731103320169295,0,NA,0,0,0.0692276896576577,NA,0,0,0.00949129898662976,0,NA,NA,NA,0,0.00685538022852251
"104",8,2012,0.0151732982724448,0,0,0.0087720822654096,NA,0.00900160151953271,NA,0.0138744811858979,0,0.000293900230389093,0.0175923591491898,0,NA,0.00330258513905711,0.00612450690297746,0,NA,0.0013716170975126,0.791171065042696,0.0184691861324468,0,NA,NA,NA,0,0.0123223161776202
"105",9,2012,0.011689055750341,0.0168106438449038,0,0.00985264091775726,NA,0.00703912430258365,NA,0.0238207829872221,0,0,0,0,NA,0,0,0,NA,0,0.0229867392377986,0.0284193775324683,0.0209146874767066,NA,NA,NA,0,0.0139185815196772
"106",10,2012,0.00690146907909317,0.00925589521855687,0,0.00806363736083143,NA,0,NA,0.010653114202732,0,0,0,0,NA,0.00832673482039073,0,0,NA,0.000417257499711091,0.019150536065437,0.0064257823131996,0,NA,NA,0,0,0
"107",11,2012,0,0.00814333445547556,0,0.113450400817176,NA,0.899459460991141,NA,0.0168837784727203,0.00420873809048318,0,0,0,NA,0.002788684610276,0,0.0258551190756961,NA,0.000416876112471491,0.0252433983117347,0.0186786748507235,0.00463253284183354,NA,NA,0.00500206997666774,0,0.0085304629428765
"108",12,2012,0,0.00213129761356501,0,0.0121314413830248,NA,0.0010489769237523,NA,0.0259290217725837,0.00351764003497829,0,0,0,NA,0,0,0.00600177052377795,NA,0.0215786305097586,0,0,0,NA,NA,0.00666216877350123,0,0
"109",1,2013,0.007128143286879,0.0179108135569681,0.00703121798398309,0.00182537385595131,NA,0.018029644608193,NA,0.00383029647336426,0,0,0.0108981103737671,0,NA,0,0.00845894737571777,0,NA,0.00106493182797579,0.0310659862172761,0,0,NA,NA,0.00331908050644651,0,0.00966064870613332
"110",2,2013,0,0,0,0.00945490306356978,NA,0.012062522136184,NA,0.058914959802065,0,0,0.00618938295087983,0,NA,0.00654969311079707,0.00240087703273529,0.0270369035217938,NA,0.0012520707828756,0.00683877404379693,0,0,NA,NA,0.00991994005878633,0,0.0137273956212043
"111",3,2013,0,0,0.0118291805489248,0,NA,0,NA,0.014957570562628,0,0,0,0,NA,0.00632501638558439,0,0.0170996391330207,NA,0.000299770252314405,0.0246899841802217,0.00728083470804407,0,NA,NA,0.00855582845562424,0,0.00533540030624883
"112",4,2013,0,0,0,0.00902211013412159,NA,0.0126915508512962,NA,0.0130447373041982,0,0,0.0150385571015189,0,NA,0.00647820455565811,0.00211944640859863,0.0123358790873266,NA,0.00272277554925748,0.012347382414712,0,0.0196202534719683,NA,NA,0.00651458830616616,0,0.0144926803145714
"113",5,2013,0.00559508838667294,0,0,0.00523517566571513,NA,0.00601356538468811,NA,0.00280295910081603,0,0,0.014133905748767,0,NA,0.0059259802165125,0,0.00827505717694304,NA,0,0,0,0,NA,NA,0.0145513098052474,0,0.00591952298972958
"114",6,2013,0,0,0.0179957906702502,0.00855061777203522,NA,0.977640888441243,0,0,0,0,0,0,NA,0.0102358473245912,0.021629522817435,0.106537290444043,NA,0.0551360854688922,0,0,0,NA,NA,0.0212816521670346,0,0
"115",7,2013,0,0,0.0144364855023372,0.00355647327530754,NA,0.837929192893163,0,0.0291071464025951,0.00991048273852886,0,0,0.0106924063051372,NA,0.0112294586466264,0.00310161400364543,0.0219697660685141,NA,0.0814525850707592,0,0,0,NA,NA,0.021172556083357,0,0
"116",8,2013,0.0100409335436247,0,0.0098078241440785,0.00803743391932988,NA,0,0,0.00431516550102355,0,0,0.010404510967498,0,NA,0,0,0,NA,0.000899609659152891,0.029859895532904,0,0,NA,NA,0.0171929809083575,0,0
"117",9,2013,0,0,0,0.00766447283471244,NA,0.939939339625747,0,0,0,0,0.006310986104687,0.0161675478547392,NA,0.00575943321262001,0.00525300916267599,0,NA,0.000447374269502499,0,0.0168465746924718,0,NA,NA,0.0167692347316578,0,0.0173852778619064
"118",10,2013,0,0,0,0.00234429561221435,NA,0,0,0.00648378341448423,0,0,0.008277036717043,0,NA,0.0114452705503218,0.000172528428275243,0.0118552005068315,NA,0.000134657627863604,0,0.00579076582483647,0.0244254059280285,NA,NA,0.0145830955638652,0,0
"119",11,2013,0.0129181099993254,0,0.00389602543948402,0.00962920353342938,NA,0.958991158147623,0,0,0,0,0,0.00482813346985853,NA,0.00634172920662236,0.0436744529473648,0,NA,0.00327404640654963,0.0200323068209288,0.0202980592897933,0.0245877508757563,NA,NA,0.0391252965547835,0,0.0195785861049451
"120",12,2013,0,0,0,0.00973627481884933,NA,0.00709238227847691,0,0.000385646724597094,0,0,0,0,NA,0.0035086021448814,0,0.0107866902166809,NA,0.000145656696717838,0.0220940429535867,0.00940051603273385,0,NA,0.00926948477543643,0.00201759299623135,0,0
"121",1,2014,0,0,0.0029772948123995,0.016635762736514,NA,0,0,0.0111485576826415,0,0,0,0,NA,0.0051351759049855,0.0602873585769077,0.00465242105199235,NA,0.00411160306520771,0,0,0.0599507164322608,NA,0.017856916858118,0.00296674847182106,0,0.000555780870189351
"122",2,2014,0,0.0104015176668903,0.00303043069318623,0.0236212233936173,NA,0,0,0.0018451856079948,0,0,0.00549219135641429,0,NA,0.00916598903379269,0.0133921873531862,0,NA,0.0103282159995531,0.0799708627127986,0,0.0104067182933409,NA,0.0103569274195459,0.00564194302379054,0,0.0103623190748892
"123",3,2014,0,0.00270843063489365,0.00397380573774479,0,NA,0.0172209188800805,0,0.0109996226622443,0.0151196809726971,0.0834628821765649,0.0114467505356268,0.00189524805248797,NA,0.00652704485171319,0.0113828260939032,0,NA,0,0,0.0180335573204824,0,NA,0.0163690903606943,0.00567169308682426,0,0.0140727670111027
"124",4,2014,0.0132840085587603,0.0129175136590713,0.0030912836003172,0.00207281756146551,NA,0.931958187263866,0,0.0112927647117315,0,0,0.0149140337832649,0,NA,0.00590138572985412,0.00257040212269757,0.0276716253914241,NA,0.0120665020520231,0.0265932088839631,0,0.0126251320144699,NA,0.0297612397712379,0.0191220481453916,0,0.00959830506181723
"125",5,2014,0,0.00200608325991508,0.00184014667105396,0.0250855628330254,NA,0.0074849418303014,0,0.0242295849621592,0,0,0.00497899009340382,0,NA,0.00889532602614232,0.0378908875342713,0.03659625273557,NA,0.00378079634467454,0.0182775809053468,0,0.00958741809508184,NA,0.00879859636234508,0,0,0.016085411960679
"126",6,2014,0.0103461802727241,0,0,0.0119304448519389,NA,0.00737300214085289,0,0.0118527408604728,0,0,0,0.0175749455944069,NA,0.00647538486870529,0,0,NA,0,0,0.00726214925878643,0,NA,0.0259913869841101,0.0199174325428602,0.0146568336158733,0.00847014390063527
"127",7,2014,0,0,0,0.0258743329772265,NA,0.00316640995852933,0,0.00985276515647974,0.00904874549304726,0,0,0.00587333962519303,NA,0.0105123895441919,0.0332389094987649,0,NA,0.000113750764237003,0.0208157990504422,0,0,NA,0.0180406983177176,0.00627646195316711,0,0.0147605155302501
"128",8,2014,0.00257438825252958,0.010092496637345,0.00612088269156448,0.0115643241183738,NA,0,0,0,8.57841019745439e-05,0,0.0112321930241743,0,NA,0.00541780560899604,0.0108980228003448,0.0169053250916037,NA,0.000249933866851045,0.0217616672825953,0.0160816846159745,0,NA,0.00936060906738981,0.00657286967731293,0,0
"129",9,2014,0,0,0.00779798846573032,0,NA,0.00477830140183677,0,0.00996929174354051,0,0,0.0106366867411922,0.0208836799246551,NA,0.00689906663429057,0,0.0089852691891389,NA,0,0,0,0.180144712045402,NA,0.0186975199678778,0.0117700911168781,0,0
"130",10,2014,0,0,0,0.0180817092850895,NA,0.00591202980843466,0,0.0107623661843593,0,0,0,0.00671076490008007,NA,0.0119155602487884,0.0475638576491112,0,NA,0.000113060065807624,0,0.0098152771806754,0.0833522050048396,NA,0.0221048675980689,0.0176274581324865,0,0
"131",11,2014,0,0,0,0.00458301893211548,NA,0,0,0.00769477724045895,0,0,0.0120670943646252,0.0433488927028997,NA,0.00897127719452097,0,0.0193960394736218,NA,0,0,0.0142735136652731,0.0108147614087175,NA,0.0410576131756831,0.00542228733889407,0,0.0104654481088298
"132",12,2014,0.0177401655860405,0.00846057957597066,0,0.0173391239486012,NA,0,0,0.00984845946987081,0.00411993843581288,0,0.00355005723766823,0.0146263658842683,NA,0.014168333607995,0,0.0128926302925781,NA,0,0,0,0.0588730134616755,NA,0.0153955041675909,0.0118660671640529,0,0.00598429990162417
