"","Group.1","Group.2","SACI.FALABELLA","EMPRESAS.COPEC","BANCO.DE.CHILE","BANCO.SANTANDER.CHILE","ENEL.AMERICAS","CENCOSUD","LATAM.AIRLINES.GROUP","BANCO.DE.CREDITO.E.INVERSION","EMPRESAS.CMPC","ENEL.GENERACION.CHILE","AES.GENER","AGUAS.ANDINAS","ANTAR.CHILE","COLBUN.MACHICURA","COMPANIA.CERVECERIAS.UNIDAS","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","ENEL.CHILE","ITAU.CORPBANCA","QUINENCO","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","BANMEDICA","COSTA.VERDE.AERONAUTICA","EMBOTELLADORA.ANDINA.SERIES.A","ENEL.DISTRIBUCION.CHILE","ENGIE.ENERGIA.CHILE","MIN.VALPARAISO","PARQUE.ARAUCO","PEHUENCHE","ADM.FDOS.DE.PENSIONES.CUPRUM","AFP.CAPITAL","AFP.PROVIDA","ALMENDRAL","AUSTRALIS.SEAFOODS","BANVIDA","BBVA.BANCO.BHIF","BICECORP.PREF.","CAP","CAROZZI","CGE.DISTRIBUCION","CIA.DE.TC.DE.CIL.","COCA-COLA.EMBONOR.SERIES.B.PREF.","COMPANIA.SUDAMERICANA.DE.VAPORES","CRISTALERIAS.DE.CHILE","ELECTROMETALRGCA","EMPRESAS.AQUACHILE","EMPRESAS.CCT","EMPRESAS.LIPIGAS","ENACAR","FONDOS.HABITAT","FORESTAL.CONST","FORUS","GAS.NATURAL.DE.CHILE","GASCO","GRUPO.SECURITY","HORTIFRUT","INSTITUTO.DE.DIAGNOSTICO","INVERSIONES.AGUAS.METROPOLITANAS","INVERSIONES.LA.CONSTRUCCION","MASISA","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PAMPA.CALICHERA","RIPLEY.CORPORATION","SALFA.CORPORATION","SCOTIABANK.SUD.AMERICANO.SERIES.'A'","SIGDO.KOPPERS","SMU","SOCIEDAD.MATRIZ.SAAM","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCOVESA","SONDA","VINA.CONCHA.Y.TORO","WATTS","AGENCIAS.UNIVERS","AGRICOLA.NACION","ANDACOR","ANDROMACO","AUTOMOVILISMO.Y.TURISMO","AXXION","AZUL.AZUL.SHARES","BANCO.INTERNACIONAL","BESALCO","BETLAN.DOS","BLANCO.Y.NEGRO","BLUMAR","CABO.DE.HORNOS","CAMPOS.CHILENOS","CASABLANCA","CEM","CEMENTOS.BIO.BIO","CHG.ACCIONES.CIL.FDINV.","CINTAC","CLUB.DE.CAMPO","CLUB.UNION","COLOSO","COMERCIO","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.GENERAL.DE.ELECTRICIDAD","COMPANIA.PESQUERA.CAMANCHACA","COMPANIAS.CIC","CONSOGRAL","CONSTRUCTORA.INGEVEC","COVADONGA","CRAIGHOUSE","CRUZADOS.SADP","CTI","CURAUMA","DUNCAN.FOX","ECHEVERRIA.IZQUIERDO","EDELMAG","EDELPA","ELECDA","ELECTRCA.IQUIQUE","ELECTRICA.ARICA","ELECTRICA.PUNTILLA","EMPRESAS.IANSA","EMPRESAS.LA.POLAR","EMSE.SANITARIOS.DEL.BIO.'A'","ENERGIA.LATINA","ENJOY","EPERVA","ESPANOLA","ESTACIONAM","ESVAL.'A'","FERROCARRIL.DEL.PACIFICO","FORESTAL.CHOLGUAN","FOSFOROS","FROWARD","GOLF","GRANADILLA","GRUPO.EMPRESAS.NAVIERAS","HIPERMARC","HIPICO","HIPODROMO","HITES","IM.TRUST.SA.ADMIN.GL.DE.FONDOS","INDUSTRIA.PRODUCTOS.ALIMENTICIOS","INFODEMA","INMOBILIARIA.SIXTERRA","INMOBILIARIA.SPORT.FRANCAIS","INMOBILIARIAN.SAN.PATRICIO","INTASA","INVER.SIEMEL","INVERCAP","INVERNOVA","INVERSIONES.AGRICOLAS.Y.COMERCIALES","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","INVIESPA","IQUIQUE","LAS.CONDES","LITORAL","MARBELLA.CLUB","MARINSA","MATRIZ.IDEAS","MELON","MOLLER.Y.PEREZ.COTAPOS","NAVARINO","NIBSA","NITRATOS.DE.CHILE","OLDBOYS","OXIQUIM","PACIFICO.V.REGION","PAZ","POLO","POLPAICO","POTASIOS.DE.CHILE.'A'","PREVISION","PREVISION.CLUB.'A'","PUERTO","PUYEHUE","QUEMCHI","QUILICURA","QUINTEC","REBRISA.A.PREF.","SANTA.EMILIANA","SANTA.RITA","SANTANA","SCHWAGER.ENERGY","SINTEX","SIPSA","SOCIED.INMB.VINA.DEL.MAR","SOFRUCO","SOMELA","SOPRAVAL","SOPROCAL","SOQUICOM","SPORTING","TECH.PACK","TELEFONOS.DELSUR","TRICAHUE","TRICOLORSA","UNESPA","UNION.EL.GOLF","VALORES","VENTANAS","VICONTO","VINA.SAN.PEDRO","VOLCAN","ZONA.FRANCA","AGUAS.ANDINAS.1","CGE.GAS.NATURAL","CIA.DE.TC.DE.CIL..PREF.","COCA-COLA.EMBONOR.PREF.","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMSE.SADBB.'C'","EMSE.SANITARIOS.DEL.BIO.'B'","ESVAL.'B'","ESVAL.'C'","FONDO.MUTUO.ETF","HIPODROMO.PREFERRED.STOCK","PAMPA.CALICHERA.PREFERRED.STOCK","POTASIOS.DE.CHILE.'B'","PRINCE.OF.WALES.COUNTRY.CLUB.'B'","REBRISA.PREFERRED.STOCK","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.C.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.D.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF."
"107",11,2012,0.00595970999395819,0,0.00559408329225819,0,0,0,0.010092771550038,0.00318715597041677,0.00350363160578506,0,0.00350801169439015,0.00683820409282401,0,0.00850425560199142,0,0.0115376675031823,NA,0,0.00573988735983703,0.00459854962040728,0.00956783635524484,0,0,0.0123045638459407,0.00872148410732951,0,0.00128859685466446,0.00462426552775904,0,NA,0.00764530011065671,0,0.00949242747063515,0.00597634754826387,0.00663654613862975,0,0,0.00567323843136006,0,0,0,0.0127500783743393,0.0160846355336495,0.0188675010224518,7.98471760605568e-05,0,0,NA,0,0.00245658410235067,0.000655106498371749,0,NA,0,0.0145251022964964,0.0131341592720576,0,0,0,0.0207536884116206,0.0279802809457517,0.026157537087432,0,0.0152680599528876,0.00160146908761768,0.0150772100159439,0,0,0,0,NA,0.00453900474397858,0,0,0,0.0146756741966639,0.00235570010951037,0.00271083353596815,0,0,0.0087609520632261,0,0,0.0307805469588658,NA,0.00683143536628465,NA,0.0219562000631372,0.00218090876184755,0,0,0,0.00609937545592833,0.00639197715386911,NA,0.00362104221784262,0,0,0.00250230787935522,0,0.00173365777664974,0,NA,0,7.22353865987043e-05,0,0.00711137581478046,0.00361444471462419,0,0.0306568140150268,0,0.0305292149653899,0.0228100035401869,0,0.00295727294832889,0.00392571249603567,0,0,0,0,0.00153396711684268,0,0,0.00782478436868644,0.0101043860201976,0.0146650869379722,0,0,0,0,0.00025258590123374,0,0,0,0.0108433341438726,0,0,0,0,0.0301740598883995,NA,0,0,NA,0,0,0,0,0.0150496752139026,0,0,0,0,0,0,0.00314656712313851,0,0,0.0032685271123259,0,0,NA,0,0,NA,0,NA,0,0.0275827584642749,0,0,0,0,0,0.00177436376899732,0,0,0,0,0,0.00673234662277906,0,0,0,0,0,0,0,0,0,0,0.00966030251471947,0.0017349334630196,NA,0.00750692363806563,0.0112274689299019,0,0.0195180014589707,0.00348535740338763,0.0975900072948533,0.00748291611962038,0,0.00236977247186042,0.00949016066071548,0.0046741399967261,0,NA,0.00946532452652277,0,0.00708306465491838,0,0,0,0,NA,3.25300024316142e-05,0.00108433341438726,0,0,0.0426956281914983,0.000780021968799908,0,0.00152458771685224,0,0,0
"108",12,2012,0,0.00431927623188103,0.00763576228595733,0,0.00247872230866656,0,0,0,0.00997813198972499,0,0,0.00887286830940552,0,0.00353311669430237,0,0,NA,0.0112112922067085,0,0.00316805591872353,0.000188484615731946,0,0,0.00239984605626116,0.00315120137727994,0.00827156184457888,0,0.0122408047563638,0.0103447823548954,NA,0,0,0.00639508486286307,0.0160702340135988,0.00881380995438855,0,0,0,0,0,0.00855006112536949,0.0120137046291257,0.00285941111677528,0.019874493143693,0.00902689163387326,0.00735740769747687,0,NA,0.0147630425403557,0,0,0,NA,0.00879485753008415,0.00743158286694885,0.00854942269892027,0,0.00532200718732048,0,0.0103302483776932,0.00774401660567633,0.0154279630599802,0.00298574294204675,0.00524233844697034,0.00611009344179176,0.000601143222033134,0,0,0,0,NA,0,0.00236217308833255,0.0170388683753634,0,0.00345293002141707,0.00627210750712559,0.00369432518167649,0,0,0.00864786511587166,0,0,0,NA,0.0104951468834794,NA,0.0390269844619816,0.00511659867128411,0,0.00627145087743901,0,0,0,NA,0.000403194135422801,0,0,0.00945114896548973,0,0,0,NA,0,0.0038051920648402,0,0.00462654011049708,0,0,0,0,0,0.0014221496934572,0.00259415512485245,8.62166682424382e-05,0.00914742698385784,0,0,0,0,0.00739615559651514,0,0,0,0,0.00427490980035482,0,0.026025751209202,0,0,0.000185558717448767,0,0.00616920894265722,0,0,0.0029313667202433,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0.0100972139009425,0,0,0,0.00750724615922878,0,0,0.0013490895051487,0,0.00830553904068936,NA,0,0,NA,0,NA,0,0.0136487913271219,0.0170996392014192,0,0,0,0,0.00732841680060824,0,0,0,0,0.0192370941015966,1.86541518560927e-05,0,0,0,0,1.02495339860818e-07,0,0,0,0,0,0,0,NA,0.000569987973380639,0.00587220412396944,0,0,0,0,0.000649423558127073,0.00010469166858013,0.00648892753732927,0.00481668310199765,0,0,NA,0.0256551706538077,0.00233176898201171,0.00314796203713451,0,0,0,0,NA,0,0,0,0,0,0.0188703907157979,0.00839148623781258,0.0107002691848123,0,0,0
"109",1,2013,0.00545076274610275,0.0135340087074298,0.00272610939374441,0.00150647035558073,0,0,0,0.00944767167758875,0,0.00768084947933674,0.0102197343529889,0.009424092007269,0,0,0,0,NA,0.0166455196256614,0,0.00756218577240296,0,0.000912438230642713,0,0.0136599197906754,0.00826971036396397,0,0.00243145240134364,0,0.000284435811940423,NA,0,0,0,0.00722712304904511,0.014128715754753,0.00372193684159389,1.72248095223784e-05,0,0,0,0.00274036070909411,0.00860933864435683,0,0,0,0,0,NA,0,0,0.000713699842934119,0.0206960300130336,NA,0,0,0,0,0.0102710246820542,0,0.0110658788000211,0.0143631292768923,0,0.00327990171581325,0.0154975569180774,0.00671646368361154,0.00294060180333067,0,0.0147584085626613,0,0.00979016471237894,NA,0.00533322489224358,0.00528867526585301,0,0.00841973572064388,0.00382886031290031,0.00758526197448681,0.00320856624275334,0,0,0.00631470782693149,0,0,0,NA,0.00378292431665254,NA,0.0291674276017321,0.0115518206062328,0,0,0,0,0,NA,0.0199526710726017,0,0,0,0,1.07557994497621e-05,0.0166964991144188,NA,0,0,0,0,0,0,0.00116518236624212,0.00288603903717507,0.0364532639897418,0.0130464434207398,0.0104383930699112,0.00300736609740645,0.000874053742064184,0,0,0,0.00731902806103505,0,0.00524044663752027,0,0,0.0137546402625456,0,0,0,0,0,0.00175287449368629,0.0144691415832599,0.00124064561386463,0.00379789473632029,0,0.0027367504815137,0.00226947368389871,0,0,0.00630188573893526,NA,0,0.00310161403466156,NA,0,0,0,0,0,0,0,0.0159502920023677,0.0289584525544062,0,0,0,0.000714165839097427,0,0.00244864265894346,0,0.0121367505704148,NA,0.00775403508665393,0.0149142018182427,NA,0,NA,0,0.0134851185510243,0,0.00605824444165949,0,0.00648850524121902,0,0.0035787854246095,0,0,0,0,0.00190086307798932,0,0,0,0.00726986504803046,0,0,0,0,0,0,0,0.00139206299193473,0,NA,0.00207929432491278,0.00779080222384188,0,0,0,0,0.00102754092142187,0,0.0118723527470228,0,0,0,NA,0.00370151469157142,0.00620322806932314,0,0,0,0,0.0310161403466157,NA,0,0.00500589552464239,0,0,0.00664631578856049,0.0118435657850536,0.00389327438836113,0.00114703304306529,0,0,0
"110",2,2013,0,0,0.0084320041052371,0.0101976725785666,0.00906724732494858,0.00822581994867734,0.00308122762605258,0,0,0,0.00737440011034364,0.00701740724032777,0,0.0014135927245897,0,0,NA,0.00631754504806714,0.00355138328502747,0.0122217365756916,0.00540466344158251,0,0,0.0137300824861828,0.0103538618721547,0.0032681728678615,0.00221079991367853,0.0131818976868138,0,NA,0,0,0,0,0,0,0,0.0037047003628883,0,0,0.0132613968532194,0,0,0,0,0,0.00983160128065228,NA,0,0.00653881864227703,0,0.00571854570070613,NA,0.00317188914808264,0,0,0.00961949608441691,0.00919607721146669,0.0112296475516726,0,0.0078195966435442,0,0.00394004021357313,0,0,0.0017303618253948,0.007943701813879,0.00575085406415798,0,0.0150234754268384,NA,0.00427972200032815,0.000680611288230516,0.0113255711942994,0,0.00487821445429388,0.00458914548512067,0,0,0,0,0,0,0.00709464004285677,NA,0,NA,0.019728676655755,0,0,0.00206631352030739,0,0,0.012586188416323,NA,0.0220945802660151,0,0.00235103508885164,0.00327720042688409,0,0.00663462137153703,0.017404372826751,NA,0,0.00604666124697303,0,0.0117267810577504,0,0,0.0128802344141766,0.00327720042688409,0.0376468963875834,0,0,7.33972077173121e-05,0.00199642447865597,0.00772482957765536,0,0,0,0.0141727595197811,0.00478740964050397,0,0,0.012502413672185,0.004325904563487,0,0,0,0,0,0.00164691798102296,0,0,0,1.39657935867116e-05,0.00171001238782027,0.00120164015652416,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0.0059417190422473,0,0,0,0,0,0,0,0.00489724173188537,NA,0,0,NA,0,NA,0.000607570865658288,0.00451121848289183,0.0021629522817435,0.00465069200781147,0.0299255614291413,0.0181930565754126,0,0,0,0,0,0,0.00163860021344204,0,0,0,0.0355466325232922,0,0,0,0,0,0,0,0,0.00115469927031019,NA,0,0.0149949317794762,0,0,0,0,0.00039861256310509,0,0.00623239288161803,0.00263234278471785,0,0,NA,0,0.0346628595365777,0.0117133849698383,0.00946159478084277,0,0,0.0270369035217938,NA,0,0,0,0,0,0,0.00504412068758997,6.3063856108644e-05,0,0,0
"111",3,2013,0,0,0,0,0.0105586901284146,0,0.0095361568357644,0,0,0,0.00509397442673353,0.004371478877702,0.00109702762044326,0,0.0104337136865084,0.00562252532987314,NA,0.00654560440290826,0.00607621046649902,0.0108860437730503,0.00194033246024425,0.00234293526006429,0,0,0.00287494545941948,0,0.000506506944815821,0,0,NA,0,0.001705912664427,0.00507685082531188,0,0,0,0,0.00835388849863302,0,0,0,0,0,0,0,0,0,NA,0,0.00746806393626017,0.00120312320662329,0.0109342412069212,NA,0,0,0.00300677395125228,0.00401646562460321,0.0065392039377774,0.00567993311031065,0.00416466826788533,0.00634559320291556,0,0.0028993349930067,0.0285594407194665,0.00703010531821975,0.0124057162499089,0,0.00159060795963039,0,0,NA,0.00925803480619684,0.00451481944138409,0.0137636514413215,0,0.00998073993954983,0.0142179914662399,4.81428840915921e-05,0,0,0.00496763581793531,0,0,0,NA,0.0090512184358732,NA,0.023229257752621,0,0,0.00913384093741501,0,0,0,NA,0,0,0,0.0124475314775037,0,0,0,NA,0.0364509200521531,0.0121720650842455,0,0.00548310728765759,0.0102245265328074,0,0.00325277398848311,0.000994219952779672,0.0360433556873246,0.0120658578252637,0.0026425880454872,0.00435629715145903,0.00184209749578925,0,0,0,2.00859727698727e-05,0.0096671159320098,0,0,0,0.00934319466433047,0,0,0,0,0,0.00410791872923464,0,0.00478604242165541,0,0.00683985568056769,0.0011692491100401,0.0315675967664686,0,0,0,NA,0,0.00732841680060824,NA,0,0,0,0,0.00431568157365048,0,0,0,0.0126927124550025,0.000625596556149485,0,0.00527788417929281,0,0,0,0,0.00566663858270018,0.0114913755741617,0,0,NA,0,NA,0,0.0101195259431442,0,9.57069358288407e-05,0,0.0102597835208515,0,4.0957219643595e-07,0,0,0,0,0.00315685646795433,0.00149780367948784,0,0,0.0184261478285329,0.0117157766873366,0,0,0,0,0,0,0,0.0065487979920329,NA,0.0087941001607299,0.00610859973706553,0,0,0.00353785638650054,0,0.000365399583995968,0.000419194423732434,0.00674909353016714,0.00720291486151526,0.00716485945284166,0,NA,0,8.2407899765886e-06,0.00874792418172232,0.000566838868555344,0,0,0.0341992784028385,NA,3.41878824420251e-05,0,0,0,0,0,0.00546577200546843,0.00133091262590503,0,0,0.00389852294613655
"112",4,2013,0.0134967694909791,0.0129635232162592,0.00495667481581789,0.00713406783663249,0.00115427888497526,0,0,0,0.0107095075807212,0.00273568308390524,0,0,0.00433248280049668,0.0149659538649265,0,0,NA,0,0,0,0.000803682413016434,0.00282954725660699,0,0,0.00140230924356749,0,0.00369462383176389,0,0,NA,0.00249145215027255,0.00168308073001807,0.0112962182122929,0,0,0.00203312515197611,0.00131878388236288,0,0,0,0.00367806425565979,0,0.0208710021010572,0.00570945802973138,0.00406625030395223,0.0199728626526864,0.00162650012158088,NA,0,0,0.000498462714493457,0,NA,0,0,0.003623143941322,0.00736913072032735,0,0,0.00840939242795956,0.0185238654207644,0,0.00456865262521445,0,0.00943445455535698,0.012381494344083,0,0,0,0,NA,0,0.00994095277308552,0,0.0185707318373764,0,0.00330886572139855,4.94376936650378e-06,0,0,0,0,0,0.00475676299251009,NA,0.00836831839417931,NA,0,0,0,0,0,0,0.0141964748590308,NA,0.0044856579393811,0,0.00207638313393304,0,0,0,0.00186472488686293,NA,0,0.0322804949589284,0,0.00196591566458189,0,0,0.0156246488400901,0,0,0.00202017531024378,0.00435676394735621,0.00668424707498996,0.00264245101909232,0,0,0,0.00572103054373199,0.00606924885056889,0,0,0,0.0121645169182219,0,0,0,0,0,0,0,0.000629612950289367,0,0,0.00385949181392075,0.0140356169649403,0.00428967065032323,0,0,NA,0,0,NA,0,0,0,0,0.0045851008933076,0,0,0,0,0,0.00814742262736849,0.0094600728467287,0,0,0,0,0,0,0,0,NA,0,NA,0,0.012385521004144,0,9.09506125767466e-05,0.00317450318850199,0,0,0,0,0,0,0,0,0.0094975120958036,0,0,0.0307433311054615,0,0.000975900072948534,0,0,0,0,0,0,0,NA,0,1.17839289172249e-05,0,0,0,0,7.07173965905127e-06,0.000100092315174213,0.00916064839638755,0.00216866682877452,0.00271473002508458,0,NA,0.00697071480677523,7.8379252505669e-06,0.00566257883050955,0,0,0,0,NA,0,0,0,0,0,0.00854468922027567,0.00336842845078232,0.0054982864330645,0,0,0.0102726584979813
"113",5,2013,0.00682043606858256,0,0.00370510002515959,0.00154236858645775,0.00457682704472971,0.00743410690998393,0.00509083040953397,0,0.00541932176313572,0.00643339913820634,0,0,0.0141077449305068,0.00891831666390342,0,0.00483280333090886,NA,0.00611024900431305,0.00584255456662514,0.0148975282060207,0,0.00635663696847742,0,0,0.00679004383588223,0,0.000662725561114391,0.0110439124276619,0,NA,1.16165319650308e-05,0.0152367239295617,0,0,0.00746742730276696,0,0.00130012862274855,0,0.000335590787076251,0.0109792267058561,0.00478528017461565,0,0.0097558241406922,0,0.00500781983615955,0.0251528250908523,0,NA,0,0.0149911197519198,0.00164396513544588,0.00865557532095503,NA,0.0226412716838966,0,0.00557532591640681,0,0,0.00864641064239265,0,0.0129932341217732,0,0,0.018628698604068,0,0.00600858817731209,0,0,0,0,NA,0.0108751287117186,0.00630440403925076,0,0.00491587037063729,0.020810305709474,0.00566689768404294,0.00332315789428026,0,0,0.00132961412761306,0,0,0.0097285622820106,NA,0.00520826920572943,NA,0,0.00120498644658428,0,0.000761949946805124,0,0,0,NA,0.00443087719237368,0,0,0,0,0.00495041926316572,0,NA,0.0171677686917664,0.00272949525579196,0,0.00487068132081113,0,0,0,2.93620766929202e-05,0,0.00226947368389871,0.00291358978827419,0.00703827800173202,0,0,0,0,0,0.0117946000614969,0.00790733924477373,0,0.000892005540043652,0.033348441300984,0.00212729175640287,0,0,0,0,0.0600937719215679,0,0,0,0,0.0054699792641528,0,0,0,0.0187437206958305,NA,0,0,NA,0,0,0,0.00280078859317265,0,0,0,0.020540314047267,0.00973176774327883,0,0,0,0,0,0.00232621052599618,0,0.0372193684159388,0,0,0.0128495438578836,NA,0,NA,0.00105139458802087,0.0238662733682061,0,0.000923023247136274,0.0040155086921258,0,0,0.00465242105199236,0,0,0,0,0,0,0,0,0.0126432825597535,0.00711520698678962,0,0,0,0,0,0,0,0,NA,0,0.00692189473589107,0,0,0,0,0.00168804524099359,0,0.000286302833968751,0,0,0,NA,0,0.00186844218955516,0,0.000304079807319761,0,0,0.0232621052599618,NA,0,0.00110771929809341,0,0,0,0.00116310562644575,0.00131998674312136,0.000722161917280038,0,0,0.00702257901253287
"114",6,2013,0.00689044382340328,0,0.00691776025258032,0,0,0,0,0,0,0,0.000575351132224339,0,0,0.012973438367672,0,0,NA,0,0,0,0.00955067149750353,0,0,0.0281103788455521,0.00271369864173978,0.00586947087713682,0,0,2.66627849599492e-06,NA,0.00300410039131041,0,0.0100522442916874,0.00835738466923192,0.0144874770664909,0,0.00143183817624198,0,0,0,0.00266371922942372,0,0.0265817415526386,0.00109613245085224,5.89538780608388e-05,0.0265295060912307,0.000886455853173567,NA,0,0,0,0,NA,0,0.0172267489730509,0.00530686794470227,0.00947947371387016,0.0087769816387721,0,0.0325935808777173,0,0.0118642259065236,0.00669838533020884,0.0767533552046983,0.0158944920007919,0,0,0,0,0,NA,0.0120417980602146,0.00964594056326277,0,0,0,0,0,0,0,0.0109632366618973,0,0,0,NA,0.0309387588769609,NA,0.0176107834764377,0.00483399437890177,0,0.0110360676329274,0,0,0.00942558087043614,NA,0.00540738070435876,0,2.25307529348557e-06,6.72724231525205e-05,0,0,0,NA,0,0.00108026289394279,0,0.0182173083777589,0,0,0.0130373803343338,0.00675922588044844,0,0.000885955030657657,0,0.00760778670526664,0,0,0,0,0,0.013071945900268,0,0,0,0,0.000462169290970832,0,0,0,0,0.000821374284206397,0,0.000725822913336756,0,0,0.00675922588044844,0.00649363157432927,0.0169895163381368,0,0,NA,0,0,NA,0,0,0,0.00104817903711178,0,0,0,0,0.0181933725498717,0,0,0.00103584949374665,0.00908109736609867,0,0.00814517496885735,0,0,0,0,0,0.0163268507720767,0,NA,0,0.0173296939032226,0.00212054145268971,0.00300410039131042,0,0,0,0.00113839593775974,0,0,0,0,0,0.00662128249513316,0,0,0,0.00282738860358629,0,0,0,0,0,0,0.00167079593891371,0.0117401624487994,NA,0.000675922588044841,0.0126623131390664,0,0,0,0.0659351582660519,0.000384866954046885,0.00398905133928104,0,0,0.00744391443063285,0,NA,0,0,0,0,0,0,0.036049204695725,NA,0,0,0,0,0,0.00462641392670541,0.00428611172173227,0.000814671292558754,0,0,0
"115",7,2013,0,0,0,0.00756506721145605,0,0,0,0.00626712298416422,0.00517935446058049,0,0.00666845482780924,0.00891146798113119,0,0.00514002314597431,0,0,NA,0.00118249729925259,0,0.00558811429965217,0.0178563374768985,0,0,0,0,0,0,0,0,NA,0.00251482219026613,0,0,0.002152793726279,0.0126473021131106,0,0,0,0,0,0.00506102641169099,0,0,0.00284683686535597,0,0,0,NA,0,0.028830290216685,0.000823437354334931,0,NA,0,0.00549699637919947,0.00433924029552651,0.0049024523976604,0,0,0.0187687928203983,0,0,0,0,0.00694306021163039,0.0159238348405108,0,0,0,0.00803655816604925,NA,0,0.00466626562892876,0,0,0.0113693737291917,0.0125068031491278,0.00322533172402181,0,0,0.00311391639391423,0,0,0.0148714149352748,NA,0.0104903190026211,NA,0.0190890943136495,0,0,0.00280064471317828,0,0,0.00285988539258489,NA,0.00979457063577338,0.00465242105199236,0.0300306230859506,0,0,0,0,NA,0.0101099141289525,0.000330229176499605,0,0,0.0169832729617596,0,0,0.0115918908366139,0.0120505730831647,0.000781919504536527,0.00542173243654375,0.00204118452678645,0.00157726189723914,0,0,0,0.00928621045916996,0.0141607131844472,0,0,0.0154341336156967,0,0.0011946205719973,0,0,0,0,0,0,0,0.00291916615026972,0.00332315789428025,0,0,0.0057213626595962,0,0,NA,0,0.00186096842079694,NA,0,0,0,0,0,0,0,0.00644479242465125,0.0134183783324251,0.0357155555506484,0,0.0025254216880177,0.00387701754332697,0,0.00374707826484235,0,0,0.00765788433651414,0,0,0.0161542397638623,0,NA,0,0.00464772406201319,0.00744387368318777,0.00892512431029121,0.00379633682413198,0,0,0,0,0,0,0,0,0,0,0,0,0.0026585263154242,0,0,0,0,0,0,0.0032643683174851,0.00460239501917524,NA,0,0.0156307309744415,0,0,0.0065133894727893,0,0,0,0,0.00212246190790352,0.00620676164161315,0,NA,0,0.00223768020414067,0,0,0,0,0,NA,0,0,0.00222232151221382,0,0,3.55448127910987e-05,0.00281970391052209,0.000726628627356569,0,0,0
"116",8,2013,0,0,0.0106962637780525,0,0,0,0,0,0,0.00663394286378753,0.0123410331036946,0,0,0.00432429096371051,0,0,NA,0,0,0,0.0427786786316371,0.00246567755192748,0,0,0.0056363886028666,0,0.00019595042842774,0,0.00284314335956114,NA,0,0,0,0.0323569263984899,0,0,0,0,0,0,0,0,0,0,0,0.0149761265214546,0,NA,0,0.0204650471811488,0.000251408831942605,0.0169301870351947,NA,0,0.00688126686739143,0.000944419425434061,0.0102330114117703,0.0177135869313893,0,0.0342545921972373,5.54680987268775e-06,0,0.000463838935320241,0.0314595123902012,0.050528305706463,0,0,0.0215710063372057,0,0.01423198971968,NA,0.0105941068860895,0.00756520396503413,0,0.00971301185491967,0,0.00421222859327772,0,0,0,0.00284697345720891,0,0,0,NA,0.00101444213632162,NA,0,0,0,0.0140165311546669,0,0,0.00695954590799313,NA,0.0115148435493888,0.00513631617341333,0,0.000516349244946319,0,0.000229084524166326,0.00201154912995513,NA,0.00359964970577547,0.0017932718150596,0,0,0,0,0.00613058008810316,0,0.0871280244266142,0,0.00139858199659617,0,0.0197185158889083,0.0025023078793552,0,0,0,0.0175156732238359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000500808636603274,0,0.0204222557351029,NA,0,0,NA,0,0,0,0,0,0,0,0,0.0336637307981883,0,0,0.00252374756036563,0,0,0.0114707656361256,0,0.0168071679230025,0.0020075736485454,0,0,0,0,NA,0,0,0,0.000232396034509107,0.0339443503634272,0,0,0.00207638313393305,0,0,0,0,0,0,0,0,0.0183025807476715,0.00291590011992433,0,0,0,0,0,0,0.0115353053753626,0,0.0863218147050505,0,0.0101341379161472,0,0.00430544149830235,0.0337764791603059,0,0.00176096434707957,0,0.0162620691011601,0,0.00806651900513203,0,NA,0,0,0.0196239631831253,0,0,0,0.0162650012158089,NA,0,0,0.00238781995171413,0,0,0.00989625399873411,0,0.000719715308065558,0,0,0.00817907888564935
